thumbnail_url;logo_url;channel_url;title;category;description
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/5d40c300-5db7-406c-bfad-0e89eac6060d/AEL0043648_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/13403996;Znałem Jezusa;Dokument;Historia życia Jezusa przedstawiona z perspektywy osób najbliżej z Nim związanych. Każda z postaci snuje emocjonalną opowieść o Jezusie ilustrowaną fabularyzowanymi scenami, które przeplatają się z wypowiedziami historyków i przywódców religijnych.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/c8809805-6781-452d-80e7-00ea33e8ee92/AEL0135425_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/24991202;Uprowadzeni przez kosmitów;Dokument;„Uprowadzeni przez kosmitów” w reżyserii Johna Yosta przedstawia m.in. historię pisarza, Whitleya Streibera, autora bestsellerów takich jak „Wspólnota: prawdziwa opowieść” i „Pojutrze”, który sam był ofiarą uprowadzenia przez kosmitów. W programie usłyszymy także inne przypadki porwań, a także wysiłki rządów całego świata, mające na celu ukryć związane z tą kwestią fakty przed opinią publiczną. Dzięki wykorzystaniu nowatorskiej techniki hipnoterapii kwantowej film stawia szokujące pytania i udziela jeszcze bardziej szokujących odpowiedzi.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/6490556;Ściśle tajne samoloty wojskowe;Dokument;Po raz pierwszy w swojej 75-letniej historii koncern Lockheed Martin otwiera hangary i ujawnia szczegóły dotyczące tajnego programu rozwojowego firmy, znanego jako Skunk Works.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/073e55db-8e5b-4fd2-8ff3-aca3cc31ac18/AEL0024860_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/32943402;Tajemnice odszyfrowane;Dokument;Kto naprawdę kontroluje świat? Poznajemy członka zakonu katolickich egzorcystów i szukamy korzeni grupy hakerskiej „Anonymous”. Czy amerykański rząd tworzy superżołnierzy o kontrolowanych umysłach, takich jak Jason Bourne?
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/60321032-2681-470f-a356-236d9af2a295/DOM_98119775_v1_SERIAL.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/13538155/images/833526683?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/32857114;Daleko od miasta;Serial;Do niedawna mieszkanie daleko od miasta było spełnianiem marzeń o sielskim życiu. W dobie pandemii często jest to realizacja praktycznej potrzeby. Nagle okazało się, że miasto może stać się więzieniem. Łatwiej jest znieść zakazy, gdy ma się więcej własnej przestrzeni i kawałek ogródka. Natalia Sosin-Krosnowska odwiedza ludzi, którzy wyprowadzili się na wieś. Czy są zadowoleni z tej decyzji?
https://r.dcs.redcdn.pl/scale/play/playtv/upload/vod_serial/13868793/images/884373618?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/13868793;Sisi;Dramat;"Sisi była pierwszą celebrytką Europy; beztroska nastolatka zakochała się w potężnym i wpływowym mężczyźnie, który jednak miał także swoją mroczną i niebezpieczną stronę. Sisi podjęła to wyzwanie..."
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/12304896;Zagadki kryminalne nowej panny Fisher;Dramat;1964: słynna ciotka, której Peregrine Fisher nigdy nie poznała, zaginęła. Teraz nowa panna Fisher musi udowodnić, że jest na tyle błyskotliwa, by stać się światowej klasy prywatnym detektywem.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/4e4699b3-4d50-4f80-853f-e21ee50bec26/DALGLIESH_S1_EP2_A51015633.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/15374711;Dalgliesh;Dramat;Seria kryminalna, której akcja rozpoczyna się w Anglii w latach 70. XX w. Adam Dalgliesh - detektyw stworzony przez brytyjską pisarkę P.D. James - rozwiązuje zagadki kolejnych niezwykłych morderstw.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/830e04a7-acb0-4ec9-939f-7b5717045a10/2303_2065_10751263512668_P0864212_Topic_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/packet/4682418/images/259965422?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/18444285;WĘŻE;Historia naturalna;Po spokojnej zimie łowcy węży Simon Keys i jego żona Nadine nie mogą się doczekać powrotu do pracy. Początek sezonu zapowiada się groźnie. Simon zostaje zaatakowany przez kobrę i musi się zmierzyć z wielką mambą czarną.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/feae489d-dffe-46ca-9a67-a2ed5b8522ba/AEL0160994_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/31985946;Uznani za zmarłych;Dokument;„Uznani za zmarłych” to serial, w którym zaginieni niegdyś ludzie opowiadają swoje historie. Rozmowy odbywają się w intymnej kinowej scenerii. W programie wypowiedzą się także ich przyjaciele i rodzina, a także eksperci w dziedzinie porwań, oszustw tożsamościowych i technik przetrwania.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/19589577;Polowanie na Hitlera;Dokument;Według dokumentów odtajnionych w 2014 roku przez FBI Adolf Hitler mógł przeżyć II wojnę światową i po upadku nazistowskich Niemiec uciec do Ameryki Południowej. Zespół badaczy, którym przewodzą Bob Baer, weteran CIA z 21-letnim stażem, oraz śledczy ds. zbrodni wojennych John Cencich, próbuje ustalić, czy zbrodniarzowi rzeczywiście udało się dokonać tak skutecznego zniknięcia. Zespół odkrywa tajemniczą kryjówkę nazistów w głębi argentyńskiej dżungli i szuka dowodów na istnienie U-Boota, który pod sam koniec wojny mógł wywieźć Hitlera na drugą półkulę.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/d42c3820-8124-4d89-b77b-46b2e836b4bb/AEL0047393_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/6094260;Jak powstała Ziemia;Dokument;Opowieść o powstaniu naszej planety ma swój początek 4,5 miliarda lat temu. Potem pod wpływem potężnych sił wygląd Ziemi się zmieniał. Ekspertyzy geologiczne pozwalają prześledzić kolejne etapy tego procesu.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/88578ccf-5aae-4d79-a20c-b934213a7687/AEL0151319_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/32447874;Tajemnice gangów: Hells Angels;Dokument;Hells Angels to jedna z najbardziej znanych grup motocyklowych, która uznawana jest za organizację przestępczą. Ich wewnętrzne działania nigdy nie zostały w pełni ujawnione – aż do teraz. Rozszerzając naszą serię „Secrets of”, usłyszymy nigdy wcześniej niesłyszane sekrety, które zdradzą demaskatorzy, byłe żony członków Hells Angels i ci, którzy są gotowi, aby opowiedzieć prawdę. Seria nie tylko rzuci światło na najbardziej niesławne historie tej grupy, ale także zbada, co dzieje się w organizacji dzisiaj.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/ffcbfd59-2bae-44da-9c49-f5785e7e894f/AEL0160444_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/31089978;Seryjni mordercy: zło z bliska;Dokument;"„Seryjni mordercy: zło z bliska” to nowy 6-odcinkowy serial kryminalny, w którym powracamy do nikczemnych czynów jednych z najbardziej niesławnych zabójców z Wielkiej Brytanii i Ameryki. Program odkrywa zło kryjące się za ich często niepozornymi twarzami. Każdy odcinek łączy w sobie relacje detektywów, którzy pracowali nad tymi sprawami, z ekspercką analizą kryminologa i psychologa sądowego.
Program odkrywa także życie zabójców, bada, dlaczego mogli stać się tacy, jacy się stali i przygląda się szczegółom każdej szokującej sprawy - od pierwszego przestępstwa zabójcy, aż po morderstwo, dzięki któremu zostali złapani. Ponownie analizując dowody, które doprowadziły do schwytania tych niebezpiecznych przestępców, zadajemy pytanie: czy cokolwiek można było zrobić inaczej?"
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/32247542;Mroczne sekrety: kastracja w sieci;Dokument;Prowadzony przez Marcela Theroux program przedstawia historię Mariusa „Theo” Gustavsona, znanego jako „Twórca eunuchów”. Według doniesień przeprowadzał on w swoim domu operacje usuwania narządów płciowych, które transmitował online przed tysiącami widzów.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/9aa326d3-8d39-411b-9f39-7e5d849a5076/JOAN_S1_EP5_A51027566.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/32058000;Joan;Dramat;Serial zainspirowany prawdziwą historią Joan Hannington — najbardziej znanej złodziejki klejnotów w Wielkiej Brytanii. Historia rozgrywa się na tle Londynu z lat 80. XX w.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/41c2c99c-a406-447f-a546-212660805461/cover_pc.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/15660407/images/1028917029?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/31963502;Happy i Zen;Lifestyle;Laury Thilleman, była Miss Francji pokazuje, jak dbać o siebie poprzez żywienie, aktywność fizyczną i dbanie o urodę.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/b33b78ea-9918-4083-890d-68a13d969432/cover_pc.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/15660407/images/1028917029?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/31963493;Ćwicz z Olą Żelazo;Lifestyle;Cykl ćwiczeń pilates, joga lub kombinacji obu tych szkół czyli jogalates. Płaski brzuch? Zdrowy i mocny kręgosłup?  Smukłe nogi? Wszystko to jest możliwe, jeśli będziesz konsekwentnie i regularnie ćwiczyć.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/packet/4682418/images/259965422?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/packet/4682418/images/259965422?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/18444287;KOBIETY, KTÓRE ZMIENIAJĄ ŚWIAT;Historyczny;Zaskakująco często rolę faraona starożytnego Egiptu pełniły kobiety. Oprócz tak znanych postaci jak Nefertiti czy Kleopatra do grona wybitnych władczyń zaliczyć można Hatszepsut czy Nefertari. Odkryjmy, jak te niezwykłe przywódczynie doszły do władzy i jakie dziedzictwo zostawiły po sobie w kraju zdominowanym przez mężczyzn.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/203155d5-3a3f-4294-bbf2-cfb2a4df166c/AEL0125795_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/21105307;Miejsca nie z tej ziemi;Dokument;Seria dokumentalna.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/30181a62-39e3-4df3-b00e-fadbb2a61749/MURDOCH_MYSTERIES_S15_EP10_A51015507.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060267/images/908106481?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/19962869;Detektyw Murdoch;Dramat;Lata 90. XIX w.: William Murdoch sięga po nowatorskie techniki kryminologiczne, takie jak badanie odcisków palców i traseologia, aby wyjaśniać najbardziej makabryczne morderstwa i chwytać przestępców.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/6ae3ce85-4dc5-4bad-ae44-84974d5a70d1/2211_744592-2065-493240_P0924666_Episode_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/packet/4682418/images/259965422?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/16821420;ZAGADKI KRYMINALNE;Kultura;Przedstawiciele prawa, pełniący służbę na międzynarodowym lotnisku El Dorado w Bogocie, pracują niestrudzenie, by powstrzymać przemyt nielegalnych towarów. Specjalnie wyszkolone psy namierzają walizkę, w której mogą być ukryte narkotyki. Agenci przesłuchują parę, którą zainteresowali się funkcjonariusze wydziału antynarkotykowego. Oboje zostają aresztowani po tym, jak się okazuje, że połknęli kapsułki wypełnione narkotykami.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30386903;Zabić dyktatora;Dokument;Zaczynając od chwil przed ostatecznym ciosem, kiedy śmierć wydaje się niemal nieunikniona. Zatrzymamy się, aby dowiedzieć się, kto stoi w obliczu swojej śmierci i co motywowało morderstwo... Cofniemy się w czasie, aby zobaczyć, jak tyran, który wkrótce zostanie zamordowany, sprawował władzę nad innymi. Jakie kluczowe wydarzenia wpłynęły na naród? Następnie poznamy osoby, które miały nadzieję zmienić bieg historii. Jaką mieli misję, jakie pułapki zostały zastawione? I jak doszło do tego, że zostali znalezieni z dymiącym pistoletem w ręku.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/1da80297-f5f5-481e-b729-827a81a0b04d/AEL0157106_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30295615;UFO: szlakiem bliskich spotkań;Dokument;Przez lata oddani obserwatorzy UFO śledzili tworzyli ogólnoświatową siatkę miejsc, w których nasi potencjalni galaktyczni sąsiedzi lądowali lub przelatywali nad naszą planetą. Kiedy spojrzymy na te zapisy - wyłaniają się wzorce zbyt oczywiste, by je odrzucić. Czego obcy mogą chcieć od niektórych obszarów? Czy mapują naszą planetę od dawna, nawet zanim istnieliśmy? Czy wiedzą o Ziemi coś, czego my nie wiemy? Co takiego jest w obszarach, które często odwiedzają? Czy oznaczają zasoby? Miejsca lądowania? Przyszłe miejsca budowy projektów obcych? A może te zgłoszone obserwacje są strategicznymi wabikami, zmuszającymi nas do patrzenia w jednym kierunku, pozwalając im działać bezpiecznie i niezauważenie gdzie indziej? Tego spróbujemy się dowiedzieć w programie „UFO: szlakiem bliskich spotkań”.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/92cb410e-ab17-4910-b667-0406818595c2/A_YEAR_ON_PLANET_EARTH_S1_EP2_A51026243.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060265/images/913218412?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30976505;Rok na Ziemi;Przyrodniczy;W tej serii razem z Ziemią okrążamy Słońce. Poznamy niesamowite strategie, których używają zwierzęta, aby radzić sobie o każdej porze roku w nieustannie zmieniającym się środowisku.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/32bb89d6-07a6-4372-8ae9-9415b6fe2774/AEL0084586_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30955398;Złoto Hitlera;Dokument;Kto opłacał działalność Hitlera? Kto zaoferował mu wsparcie, dzięki któremu zdobył władzę w 1933 roku? Serial ujawnia stworzoną przez dyktatora tajną sieć powiązań finansowych zapewniających mu fundusze na realizację marzenia o światowej dominacji.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060265/images/913218412?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060265/images/913218412?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30980098;Kongo z Benem Fogle'em;Przyrodniczy;"Ben Fogle wędruje przez Republikę Konga. Przemierza 2,5 tys. km, od rzeki Kongo po ulice Brazzaville — i odkrywa tętniącą życiem kulturę, która sprawia, że Kongo bywa nazywane „bijącym sercem Afryki""."
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/87ed1c2e-3220-4dfa-a253-8b16c5b20761/FEMALE_SPIES_OF_WWII_S1_EP2_A51026720.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30976486;II wojna światowa: agentki;Historyczny;"Serial opowiada historie kobiet-szpiegów, które przezwyciężyły systemowy seksizm, aby poświęcić życie dla swoich krajów; ich szpiegowskie wysiłki pomogły odwrócić losy II wojny światowej."
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/b59ef73e-e509-41dc-8a42-957471b63140/ANCIENT_SUPERSTRUCTURES_S2_EP3_A51014447.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/38024/images/913218410?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/14288043;Starożytne superbudowle;Historyczny;Poznamy tajemnice konstrukcji najsłynniejszych budowli starożytności — spojrzymy na nie z różnych perspektyw, od zdjęć satelitarnych aż po analizę mikroskopową.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/0e2820f5-d674-4a51-bccc-501860a0f689/EXTREME_MOUNTAIN_CARPENTERS_S3_EP3_A51027753.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060266/images/913218414?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30955459;Górscy cieśle;Inne;Program ukazuje działania wyjątkowej, rodzinnej firmy Legno House — lidera w dziedzinie renowacji historycznych schronisk górskich położonych na dużych wysokościach we włoskich Dolomitach.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060266/images/913218414?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/2060266/images/913218414?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30955450;Z samolotu do sieci;Inne;Seria ukazuje najbardziej poruszające i przerażające wypadki lotnicze, a także analizuje inżynierię i technologię, które zapewniają nam bezpieczeństwo w przestworzach.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/a5f8a85a-d8de-4e63-855c-f2cc31b36043/AEL0014435_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/8/images/1028899355?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/19977456;Na tropie gigantów;Dokument;Kilka lat temu dwaj ciężko pracujący kamieniarze Bill i Jim Vieira natknęli się w lasach Massachusetts na coś, co miało na zawsze odmienić ich życie – i być może zmieni dzieje ludzkości. Bracia Vieira odkryli kompleks zaawansowanych kamiennych budowli i tuneli, które mogą być pozostałością po zaginionej cywilizacji nigdy niewspominanej w podręcznikach historii. Dalsze badania przyniosły jeszcze bardziej niesamowite odkrycie: tę nieznaną cywilizację stworzyła rasa olbrzymich humanoidów, którzy kiedyś zamieszkiwali Amerykę Północną. W „Na tropie gigantów” wraz z braćmi Vieira odwiedzamy sekretne komory, podziemne tunele i tajemnicze kurhany, poszukując choć jednej kości, jednego włosa czy fragmentu DNA, który by pozwolił wyjaśnić ten zagadkowy rozdział w historii Ameryki.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/2b22eb2b-1e56-4447-a323-fd5288c3f37a/AEL0160421_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/30416378;Lager Sylt: Tajemnica Wyspy Hitlera;Dokument;Ten dwuczęściowy dokument ujawnia po raz pierwszy, że tysiące ludzi – głównie Żydów – zginęło z rąk nazistów na terytorium Wielkiej Brytanii. Program przedstawia druzgocącą historię prześladowań na brytyjskiej ziemi podczas II wojny światowej, która do tej pory była ukryta. Dowodami tych dramatycznych wydarzeń będą odkryte masowe groby i ujawnione tajne dokumenty.
https://r.dcs.redcdn.pl/scale/play/playtv/images/catchup/c8054ab3-3aa7-442c-b706-b095a91f9a4d/AEL0154607_POST_SN_1920x1080.jpg?srcmode=3&srcw=16&srch=9&dstw=420&dsth=236&quality=80&type=1;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/9/images/1025055487?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29366683;Dalej niż ranczo kosmitów;Dokument;Skinwalker Ranch uważa się dzisiaj powszechnie za światowe centrum niewytłumaczalnych zjawisk i niesamowitości. Od 2020 roku, dr Travis Taylor wespół z Erikiem Bardem i zespołem badawczym bez ustanku pracują, aby uporządkować, przeanalizować oraz rozszyfrować treść maksymalnej możliwej ilości danych związanych z mającymi tam miejsce wydarzeniami. Ich eksperymenty przynoszą fenomenalne rezultaty, jednakże nie wystarczą, aby w pełni odkryć tajemnicę Skinwalker Ranch. W związku z tym, pierwszy raz zdecydowali się poszerzyć zakres swoich poszukiwań. Celem zyskania świeżej perspektywy i skonstruowania obszerniejszych zbiorów informacji, zespół poszerza skład o dwóch nowych członków i przechodzi do ofensywy, badając dowody na podobne zjawiska znalezione w analogicznych miejscach rozsianych po kraju. Dość już siedzenia bez ruchu jak bierna ofiara... Czas udać się DALEJ NIŻ RANCZO KOSMITÓW.
https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://r.dcs.redcdn.pl/scale/play/playtv/upload/live/5511368/images/1025055463?srcmode=3&srcx=0&srcy=0&srcw=1&srch=1&dstw=512&dsth=512&type=0;https://playnow.pl/wideo/serial/29750896;Zbrodnie, które wstrząsnęły Anglią;Dokument;Serial rzuca nowe światło na przejmujące zbrodnie, które poruszyły opinię publiczną Wielkiej Brytanii i na zawsze zmieniły kraj. Każdy z odcinków poświęcony jest innej mrocznej historii.
